id,text,anger,fear,joy,sadness,surprise
eng_train_track_b_01876_aug,['one guy threatened to talk to his uncle a judge to see if anything could be perform to put away me but i just thought that embody embarrass especially as ive been through the police stuff and theres nothing they want to make'],1,2,0,0,0
eng_train_track_b_01877_aug,['once again the stinging and the audience getting into my principal and after several shock i called yellow again'],0,2,0,1,0
eng_train_track_b_01878_aug,['so no operating theater due to blood clot because i have to take injections and oral contraceptive pill to thin my blood way out so the coagulum doesnt break off and go to my lung or mastermind'],0,2,0,1,0
eng_train_track_b_01879_aug,['i woke upward brushed my teeth and started to recreate a little maple story'],0,0,1,0,0
eng_train_track_b_01880_aug,['you make me smile like the dominicus fall stunned of bed sing corresponding a bird dizzy in my head okay so its been quite a while since ive wrote last place'],0,0,2,0,0
eng_train_track_b_01881_aug,['helium was then hit by congestive affectionateness loser fell into a coma and passed away'],0,1,0,3,1
eng_train_track_b_01882_aug,['my eyes constantly throbbed from being so juiceless even though in that respect always seemed to be tears to hollo at nox'],0,2,0,3,0
eng_train_track_b_01883_aug,['information technology be long about two feet in length with sights and bulbs coming out of it in every direction'],0,1,0,0,1
eng_train_track_b_01884_aug,['i give up my metrical unit already at a turn in the route that led down to a sunlit valley'],0,0,1,0,0
eng_train_track_b_01885_aug,['when something caught my eye'],0,0,0,0,1
eng_train_track_b_01886_aug,['i love you boy'],0,0,3,0,0
eng_train_track_b_01887_aug,['which think i was non picking up my feet'],0,0,0,0,0
eng_train_track_b_01888_aug,['single opened my eyes'],0,0,1,0,0
eng_train_track_b_01889_aug,['i silently sneak come out of the closet to investigate its source'],0,2,0,0,1
eng_train_track_b_01890_aug,['i was rather sad'],0,0,0,2,0
eng_train_track_b_01891_aug,['he buy the first beer and before it was even give way unity had a new total one in my hand'],0,0,1,0,0
eng_train_track_b_01892_aug,['he comprise very weird'],0,1,0,0,1
eng_train_track_b_01893_aug,['watch the masque recover my typeface'],0,0,0,0,0
eng_train_track_b_01894_aug,['except i dont settle unconscious'],0,1,0,0,1
eng_train_track_b_01895_aug,['notwithstanding my knees were starting to sing a little minute by the oddment'],0,0,0,1,0
eng_train_track_b_01896_aug,['rolled my eyes at some of the religious nuts 1 wreak with'],2,0,0,0,0
eng_train_track_b_01897_aug,['my brain was uncooperative when a playpen finally find my hand'],1,1,0,0,0
eng_train_track_b_01898_aug,['near lord where to start well i was getting ready to leave for rocky and my mum saw me and pluck me aside to tirm my hair what was erstwhile close to my shoulders is no more now i kinda spirit alike man at arms'],0,0,0,0,0
eng_train_track_b_01899_aug,['one particular experience i bear at a place called hernandos bridge however still scares pine tree state to this clarence day'],0,3,0,0,1
eng_train_track_b_01900_aug,['ive got my own room and information technology pure luxury after sleeping on the floor for over 3 week my back is loving information technology likewise'],0,0,3,0,0
eng_train_track_b_01901_aug,['ascertain thats the thing sean wasnt an alcoholic'],0,0,0,0,1
eng_train_track_b_01902_aug,['i palpate hot wax on my brow and then experience a stinging burn sensation and the sound of my eyebrows being thrown in the trash'],0,2,0,1,1
eng_train_track_b_01903_aug,['thats messed improving'],1,0,0,0,1
eng_train_track_b_01904_aug,['linzi and i of course stress them a decision that i immediately questioned after putting it in my mouth'],0,1,0,0,1
eng_train_track_b_01905_aug,['my muscles all unlax with the feeling of an empty hand and no pedal beneath my infantry'],0,0,2,0,0
eng_train_track_b_01906_aug,['i must have had a unusual look on my face because my mother aver whats wrong'],1,1,0,1,0
eng_train_track_b_01907_aug,['i was totally and completely fine with the fact that i had just be bludgeoned with a trampoline until i see the blood the 57 gallons of roue that proceeded to spew kayoed of my face and cover my tiny niggling body'],0,2,0,1,2
eng_train_track_b_01908_aug,['the bounce sun was just rising and his car constitute already ripping kill the highway'],0,1,1,0,1
eng_train_track_b_01909_aug,['i stretch along out my arms for balance and jounce more than vigorously'],0,0,1,0,0
eng_train_track_b_01910_aug,['we sat quietly to see if we could hear the vocalization again'],0,2,0,0,1
eng_train_track_b_01911_aug,['ohhhh one put my hands up to my head'],0,1,0,0,0
eng_train_track_b_01912_aug,['and so he drove away'],0,0,0,0,0
eng_train_track_b_01913_aug,['so i spend most of lunch at the college stress real hard to concentrate on my botany book and not stare at people with a vacant expression on my face'],0,1,0,0,0
eng_train_track_b_01914_aug,['backward when my son was first off give birth my married woman and i purchased a new house and we be just moving in'],0,0,2,0,0
eng_train_track_b_01915_aug,['i equal smart bit my tongue oh and great results but im non going into details owwe spent all day together and commence pizza a ton of beer for dinner'],0,0,1,0,0
eng_train_track_b_01916_aug,['they also had to flush out my eyes which i receive had closed the total time cause they had glassful in them'],0,3,0,1,0
eng_train_track_b_01917_aug,['theres my stoner level mate with a fucking stun gun'],2,2,0,0,2
eng_train_track_b_01918_aug,['none of us make mentioned the incident since'],0,1,0,2,1
eng_train_track_b_01919_aug,['this happened like ten years ago'],0,0,0,0,1
eng_train_track_b_01920_aug,['they no longer live there'],0,0,0,1,0
eng_train_track_b_01921_aug,['the unknown is left speechless confused and funnily proud'],0,1,1,0,2
eng_train_track_b_01922_aug,['i stood in the back and flipped through a book my forehead deeply furrowed as though i equal earnestly seeking answers to the universe'],0,1,0,1,0
eng_train_track_b_01923_aug,['callie takes attending at my tone having probably gotten used to my mumbled thanks in response to all of the attendees world health organization had already be by and she places her handwriting protectively at the alkali of my spine'],0,0,1,0,0
eng_train_track_b_01924_aug,['the light would make out all the way up to your fomite and then it would look to vanish only to be on the early side of you heading the other way'],0,2,0,0,2
eng_train_track_b_01925_aug,['atomic number 53 would wake up in the middle of the night and my sleeping accommodation would be super bright'],0,1,0,0,1
eng_train_track_b_01926_aug,['therefore im racking my brain'],0,2,0,0,0
eng_train_track_b_01927_aug,['ace still cannot explain this'],0,1,0,0,2
eng_train_track_b_01928_aug,['now hes sobbing and screaming finally defeated'],0,1,0,3,0
eng_train_track_b_01929_aug,['it throw an left thap noise you know'],0,1,0,0,1
eng_train_track_b_01930_aug,['the waitress had physical therapy experience and fix a nice bag of icing for my articulatio talocruralis and the beer was fantastic'],0,0,2,0,0
eng_train_track_b_01931_aug,['then suddenly she heard a strange thump but look around sawing machine cipher'],0,2,0,0,2
eng_train_track_b_01932_aug,['wherefore was he angry with meand now about 24 hours afterwards i find a stiffness in my neck a uncanny sensation in my right weapon'],1,2,0,0,0
eng_train_track_b_01933_aug,['i knew there were routine on this section i had struggled with like the massive drop offs okay maybe not monumental but they seemed monolithic to me and the steep switchbacks simply again i managed to deflect the urge to grab handfuls of brakes and shut my eyes and i forced myself to ride the first big drop off off and the next few were suddenly much less scary'],0,2,1,0,0
eng_train_track_b_01934_aug,['i draw on the bark with my fingers the roots that twist and lace at my side'],0,0,1,0,0
eng_train_track_b_01935_aug,['are you trusted sis'],0,2,0,0,1
eng_train_track_b_01936_aug,['recoil my heels up and vociferation'],0,0,2,0,0
eng_train_track_b_01937_aug,['my mom had complain to my step dad astir feeling uneasy'],0,2,0,1,0
eng_train_track_b_01938_aug,['you could not see a foot in front of you and i much cried getting to the bottom because the wind and c. p. snow was literally burn my grimace lol'],0,2,0,1,0
eng_train_track_b_01939_aug,['i am exhausted and my rear is hurting along with my throat'],0,2,0,1,0
eng_train_track_b_01940_aug,['it could have represent slaughter but he turned his wheel'],0,3,0,0,1
eng_train_track_b_01941_aug,['i did this without counting so it good to know that i be tardily getting a handle on eating reasonably without having to write down every single thing i invest in my mouth'],0,0,1,0,0
eng_train_track_b_01942_aug,['single totally freaked out'],0,3,0,0,2
eng_train_track_b_01943_aug,['had to scream my lungs out while the guy only let the bunch pass my bag to me a base which got passed all the way to the other side before i finally managed to pay off my hand on to the neon orangeness carrier which had my phone camera hard drive wallet and keysin the end had to change without bathing in a smelly toilet at temasek poly before bidding boon goodbye on the phone whilst complaining about the event'],3,1,0,0,0
eng_train_track_b_01944_aug,['i find it slide down my skin same a anaconda snake'],0,2,0,0,1
eng_train_track_b_01945_aug,['that one be plausibly the weirdest'],0,0,0,0,1
eng_train_track_b_01946_aug,['after one justify a bit i calmed down'],0,1,1,0,0
eng_train_track_b_01947_aug,['the barn be full of corps'],0,3,0,2,3
eng_train_track_b_01948_aug,['watch her leave with dudes drove me dotty'],3,1,0,1,0
eng_train_track_b_01949_aug,['atomic number 53 know most of you testament find it hard to believe but this is my story'],0,1,0,0,1
eng_train_track_b_01950_aug,['im not europeanamerican im a white american'],0,0,0,0,0
eng_train_track_b_01951_aug,['well i have the bright idea that i require to stop being like this and i end up alone on the lift with this young woman'],0,2,1,1,1
eng_train_track_b_01952_aug,['theres so much move through my head now but somethings just pitch be order'],0,2,0,1,0
eng_train_track_b_01953_aug,['the smear on my ear was bot good just non alarming'],0,0,0,0,0
eng_train_track_b_01954_aug,"[""thankfully i ne'er went through with it""]",0,2,2,0,0
eng_train_track_b_01955_aug,['scared pine tree state shitless each time it occur'],0,3,0,0,1
eng_train_track_b_01956_aug,['how i do miss so much the ability to scarcely go here or there whenever my heart desires to go but alas i no longer force back information technology is for the guard of the world at large that is'],0,0,0,1,0
eng_train_track_b_01957_aug,['i literally hid my face and my whole ego'],0,2,0,1,0
eng_train_track_b_01958_aug,['and look in my rear horizon mirror'],0,1,0,0,0
eng_train_track_b_01959_aug,['dont read it to me i hollo inside my head'],3,0,0,0,0
eng_train_track_b_01960_aug,['information technology was hung at a real strange angle'],0,1,0,0,1
eng_train_track_b_01961_aug,['for the first sentence i remark their eyes'],0,0,0,0,2
eng_train_track_b_01962_aug,['she grin toothlessly and with a cackle spoke now your third wish'],0,1,0,0,2
eng_train_track_b_01963_aug,['despite my literal and nonliteral growing upwardly in another place i had always felt a call to calgary a belonging that wound deeply through with my bones'],0,0,1,0,0
eng_train_track_b_01964_aug,['there was a red burn mark on my chin for a duet of hebdomad'],0,0,0,1,0
eng_train_track_b_01965_aug,['i began to start run away again but i tripped and fell vapid on my back'],0,1,0,1,0
eng_train_track_b_01966_aug,['the other night i was on my way to bed and i stopped in the bathroom to brush my tooth'],0,0,0,0,0
eng_train_track_b_01967_aug,['thisll probably get buried simply what the hell'],0,0,0,0,1
eng_train_track_b_01968_aug,['somehow with visions of doll masks and pocket 6s dancing my head i still managed to fall asleep'],0,1,0,0,1
eng_train_track_b_01969_aug,['a tear bubbled at the corner of my eye and then slowly caressed my cheek'],0,0,0,1,0
eng_train_track_b_01970_aug,['then proceeded to duck and lean past him into the female restroom'],0,3,0,0,1
eng_train_track_b_01971_aug,['information technology really superly dried my font out'],0,1,0,0,0
eng_train_track_b_01972_aug,['single close my eyes determined to find light every irradiation that shines done is blotted with the darkest of dark i hear a constant drumming'],0,3,0,3,0
eng_train_track_b_01973_aug,['we require to talk'],1,2,0,1,1
eng_train_track_b_01974_aug,['i was very frightened'],0,3,0,0,0
eng_train_track_b_01975_aug,['nope and they wouldnt let me leave behind the bounder without paying'],2,1,0,0,1
eng_train_track_b_01976_aug,['which intend i have a gross ton of extra time on my manpower'],0,0,1,0,0
eng_train_track_b_01977_aug,['ace cant spill the beans it in my head because ane dont recognise the japanese lyrics well enough so its a little frustrating'],1,1,0,0,0
eng_train_track_b_01978_aug,['ace was doing well emotionally last night and was feeling okay about not having baby in my blazon yet merely this morning has been a raft harder'],0,0,0,2,0
eng_train_track_b_01979_aug,['i wail and my heels get going pounding against the hardwood floor'],0,2,0,0,0
eng_train_track_b_01980_aug,['non a completely awful birthday but my worst'],0,0,1,2,0
eng_train_track_b_01981_aug,['my heart is ponderous for the haitian government'],0,0,0,2,0
eng_train_track_b_01982_aug,['i woke up this morning with my arms backwards and sides in that lovely exercise pain that solace me so'],0,0,2,0,0
eng_train_track_b_01983_aug,['i bawled my eyes out when waiting'],0,0,0,3,0
eng_train_track_b_01984_aug,['she found her dad and gave him a rock she accept found out side just a plain old john rock'],0,0,1,0,0
eng_train_track_b_01985_aug,['navy air traffic controller'],0,0,0,0,0
eng_train_track_b_01986_aug,['i should interject here that i prayed on my knees at the alter for a diagnosis at the church service of the nazareneone calendar week before this happened and then three 24 hour interval ago my doctor sat me down and showed me my lab tests and gave me the pheochromocytoma word and the deuce specialist referrals search at me and said im going to get you your life back'],0,2,1,1,0
eng_train_track_b_01987_aug,['i ran my hand through my hair attempt to clear my capitulum'],0,1,0,0,0
eng_train_track_b_01988_aug,['and youll have simply married psycho ex'],2,1,0,0,0
eng_train_track_b_01989_aug,['he kept talking but i couldnt hear anything just my heart exploding inside my chest the gilded finale'],0,2,0,0,0
eng_train_track_b_01990_aug,['3rd i actually dont know any of the main characters rattling'],0,1,0,0,0
eng_train_track_b_01991_aug,['i covered my expression with my hands'],0,1,0,1,0
eng_train_track_b_01992_aug,['probably just going to be buried but at least 1 can tell this story someplace'],0,0,0,2,0
eng_train_track_b_01993_aug,['i arrange a hand to my brow chase with worry and close my eyes'],0,2,0,1,0
eng_train_track_b_01994_aug,['and the stains across my heart'],0,1,0,3,0
eng_train_track_b_01995_aug,['i have so much stuff in my head right now'],0,2,0,1,0
eng_train_track_b_01996_aug,['iodine got there about 700 am and started losing upward my peg and doing some yoga'],0,0,1,0,0
eng_train_track_b_01997_aug,['now mental malady runs in my kinfolk from fairly common stuff like depression and anxiousness which i have to dissociative identity disorder borderline personality disorderliness and schizophrenia'],0,2,0,2,1
eng_train_track_b_01998_aug,['my legs are feel the effects right right away'],0,0,0,1,0
eng_train_track_b_01999_aug,['gt needless to say i never asked to constitute haunted again'],1,2,0,0,1
eng_train_track_b_02000_aug,['my pharynx goes dry and my cough sounds not even human at some points'],0,2,0,0,0
eng_train_track_b_02001_aug,['this wristband exactly falls to the ground'],0,1,0,0,1
eng_train_track_b_02002_aug,['either way awesome nox'],0,0,3,0,0
eng_train_track_b_02003_aug,['i yawn blinking my eyes rapidly as i muttered lamentable lee'],0,0,0,0,0
eng_train_track_b_02004_aug,['i seated some where and just astir to open my story book my centre caught a glimpse of someone stand right do nt still know walk to library'],0,1,0,0,1
eng_train_track_b_02005_aug,['sitting around a few age ago with about 5 friends at my best friends theatre im watching someone play ps2 and i notice a hired man reach out from between the tv'],0,3,0,0,3
eng_train_track_b_02006_aug,['7 exit to dinner with a char in an open relationship'],0,1,1,0,0
eng_train_track_b_02007_aug,['i follow the direction it get thinking information technology was my friend'],0,1,0,0,1
eng_train_track_b_02008_aug,['so was yesterday and i was surprised i was able to wear my coachs without freeze my toes dispatch'],0,0,1,0,1
eng_train_track_b_02009_aug,['single will never forget hat daylight'],0,0,0,2,1
eng_train_track_b_02010_aug,['the issue be when we were smoking it it felt sharp and bitter and fearful'],1,2,0,1,1
eng_train_track_b_02011_aug,['iodine saw low spirited the hall a figure walking slowly toward me'],0,2,0,0,1
eng_train_track_b_02012_aug,['so 1 left the room go outside and settled once again for going through my mess in my heading'],0,2,0,1,0
eng_train_track_b_02013_aug,['i walked out kamiyacho post with a big question mark in my head'],0,2,0,0,1
eng_train_track_b_02014_aug,['i had a incubus'],0,3,0,1,0
eng_train_track_b_02015_aug,['circus clown wallpaper circus clown statuette paintings of circus clowns small statues of carnival goofball'],0,1,0,0,1
eng_train_track_b_02016_aug,['this be why ane get up every day lace up my chucks and keep a smile on my face through all sort of patron issues'],0,0,2,0,0
eng_train_track_b_02017_aug,['and that get my heading bobbing a little bit'],0,0,1,0,0
eng_train_track_b_02018_aug,['the shock burned a role of my thumb'],0,2,0,1,1
eng_train_track_b_02019_aug,"[""ne'er trust a fart""]",0,1,1,0,0
eng_train_track_b_02020_aug,['it was pretty big'],0,1,0,2,0
eng_train_track_b_02021_aug,['the vocalism echoed in my ears again'],0,2,0,0,0
eng_train_track_b_02022_aug,['still hunger for human fundamental interaction i say okay'],0,1,0,2,0
eng_train_track_b_02023_aug,['the room truly isnt a room it is as though she is kneeling on the flooring but ane dont see any wall'],0,2,0,0,2
eng_train_track_b_02024_aug,['still with completely that my bronchial asthma still keeps getting worse and worse'],0,2,0,2,0
eng_train_track_b_02025_aug,['for the first meter since i collapsed iodin was able to let out how i felt inside and what sounded like shrill began to get along out of my mouth'],0,2,0,1,0
eng_train_track_b_02026_aug,"[""just as the non christian priest ask if there is any remonstration a huge booming thunder rolls ko'd sounding like a cannon in the church""]",0,2,0,0,3
eng_train_track_b_02027_aug,['my stomach twisted for some reason instinct telling me that information technology was lacie he was talk to'],0,2,0,0,0
eng_train_track_b_02028_aug,['they were both fantastic'],0,0,3,0,0
eng_train_track_b_02029_aug,['forever asking for sex'],1,1,0,0,0
eng_train_track_b_02030_aug,['all of a sudden we make up standing on the street turning point waiting for the light to change so we could bilk'],0,0,0,0,1
eng_train_track_b_02031_aug,['between moving appliances yesterday at work and this morning where ace tensed plenty to tweak my back im a bit sorenow paka has been staring at me wideeyed and giving her whiningstyle miaul'],0,0,0,1,0
eng_train_track_b_02032_aug,['i didnt leave town this weekend knowing it was break down to rain thence my voluntary day today w the homeless whilst my shoulder is all jacklight astir and clickingi think single pinched at nerve at the gym'],0,1,0,1,0
eng_train_track_b_02033_aug,['my hands my sass my touch these and exist few to what it takes to build something no one displace imagine'],0,0,1,0,0
eng_train_track_b_02034_aug,['at least unity have a unmarried room now'],0,0,2,0,0
eng_train_track_b_02035_aug,['browsing through with that thomas nelson page about wheels this castling wheel by h h napier glenfield industries hitch my eye'],0,0,1,0,0
eng_train_track_b_02036_aug,['my leg so tire 4'],0,1,0,0,0
eng_train_track_b_02037_aug,['i can never forget information technology'],0,1,0,2,0
eng_train_track_b_02038_aug,"[""jon and i decided to see how long it withdraw for someone to comment the ring on my finger's breadth""]",0,0,1,0,1
eng_train_track_b_02039_aug,['with workadam has very been breathing downward my neck opening about file not being opened fast enough'],2,2,0,0,0
eng_train_track_b_02040_aug,['as unity jogged down the street i noticed that the baron snow of leicester was blowing straight into my eyes'],0,1,0,0,1
eng_train_track_b_02041_aug,['iodine hardly didnt get it in my legs to keep up with that through the hills and decrease back'],0,1,0,1,0
eng_train_track_b_02042_aug,['and once more i kinda woke up to another dream'],0,1,1,0,1
eng_train_track_b_02043_aug,['rage violence threats until i leave the house then she bounces rearward goes saltation and has sex with a stranger and tells me astir information technology'],3,2,0,2,2
eng_train_track_b_02044_aug,['never felt therefore depressed before'],0,0,0,3,0
eng_train_track_b_02045_aug,['i guess i should take to simply not undetermined my mouth because this morning when 1 woke upwards i was in minnesota'],0,0,0,0,1
eng_train_track_b_02046_aug,['they said they dont remember any man'],0,1,0,1,2
eng_train_track_b_02047_aug,"[""bit of a pain for u awkwardtypes but ne'er fear""]",0,1,1,0,0
eng_train_track_b_02048_aug,['but my innate color on the underside of my forearms for example is dead fishbelly lily white'],0,0,0,0,0
eng_train_track_b_02049_aug,['there was that one night while sleeping in that overnice riad when i feel a tickle at the spine of my neck'],0,1,0,0,1
eng_train_track_b_02050_aug,['in january single dropped some dead weight which relieved my back a little from pack early peoples trouble around also much'],0,1,1,0,0
eng_train_track_b_02051_aug,['we cuddled on the couch whilst watch video'],0,0,2,0,0
eng_train_track_b_02052_aug,['chef is a title alike supervisor operating theatre manager'],0,0,0,0,1
eng_train_track_b_02053_aug,['nobody on the early end'],0,1,0,0,1
eng_train_track_b_02054_aug,['to this day i cant go to the doctor without maniacally spelling vaccination in my head just to make certain 1 remember how'],0,1,0,0,0
eng_train_track_b_02055_aug,['i drag on my feet home after a tired day in school oh man its alone the first day'],0,0,0,1,0
eng_train_track_b_02056_aug,['they contain come out the whole house and say its clear to go back inwardly'],0,1,1,0,0
eng_train_track_b_02057_aug,['quite wide in my heart actually for affirming this man so lovingly and fearlessly'],0,0,1,0,0
eng_train_track_b_02058_aug,['delight stop stealing our dogs'],3,1,0,1,0
eng_train_track_b_02059_aug,['single felt the afterglow of the late afternoon sun and the cool zephyr on my peel at the like time when unity stood outside the main gate of the university just before i saw his motorcar making that turn'],0,0,2,0,0
eng_train_track_b_02060_aug,['just got back from the dentist a niggling while ago and i be not a happy camping bus the novocain hasnt even worn completely off yet and my jaw is throbbing'],1,1,0,2,0
eng_train_track_b_02061_aug,['key then hit pine tree state on the side of my head'],3,2,0,0,1
eng_train_track_b_02062_aug,['we all went back to the ship merely mats shit me move to the local hospital to check proscribed my heart thats an decree'],0,2,0,0,0
eng_train_track_b_02063_aug,['just help a kid'],0,0,1,0,0
eng_train_track_b_02064_aug,['she was promptly dumped'],0,0,0,1,0
eng_train_track_b_02065_aug,['charlie was so crazy'],0,0,1,0,1
eng_train_track_b_02066_aug,['senior humanity well theres a lot of them colored family line working there and i just didnt feel safe leaving information technology with them'],3,2,0,1,0
eng_train_track_b_02067_aug,['the melodic line be so clear information technology stings my lung which have for months been choked by dust and diesel from the streets of kabul'],0,2,0,0,0
eng_train_track_b_02068_aug,"[""my brains dead weight im tryin to get my fountainhead straight but 1 cant build ko'd which cheerleader i wan na impregnate""]",0,2,0,1,0
eng_train_track_b_02069_aug,['unity get cramps and aches in my shoulders when im even minutely knocked out of position just imagine what its going to be corresponding with a completely dissimilar seating system not to mention an entirely young private road mechanism'],0,2,0,0,0
eng_train_track_b_02070_aug,['ill explain myself'],0,1,0,0,0
eng_train_track_b_02071_aug,['iodine once caught him eating a vata vat of uncooked rice covered in goober butter'],0,0,0,0,2
eng_train_track_b_02072_aug,['i retard down when i came to a fairly advantageously have it off speed trap in my town'],0,1,0,0,0
eng_train_track_b_02073_aug,['mightily now i am make out the pain killers and quad exercises with the provision that we keep a unaired eye on the damage already done to my knee'],0,2,0,0,0
eng_train_track_b_02074_aug,['my backward started aching'],0,1,0,0,0
eng_train_track_b_02075_aug,['my heart sank'],0,0,0,3,0
eng_train_track_b_02076_aug,['i give birth an amazing icalledthat sports story that defy explanation'],0,0,3,0,2
eng_train_track_b_02077_aug,['i roomed on my own for the rest of the condition'],0,0,0,1,0
eng_train_track_b_02078_aug,['it frames my font and makes me look rather clownish'],0,0,0,1,0
eng_train_track_b_02079_aug,['its pretty crazy cerebration of the random chance of u.s. never group meeting'],0,0,1,0,2
eng_train_track_b_02080_aug,['a week subsequently he have a girlfriend'],0,0,1,1,1
eng_train_track_b_02081_aug,['unity told myself i cant buy anything even my manus just cant stop me for buying'],0,1,0,0,0
eng_train_track_b_02082_aug,['and so buy a farm'],0,0,1,0,0
eng_train_track_b_02083_aug,['i would be about 10 mayhap anyway single live out with my mom dad and sister'],0,0,1,0,0
eng_train_track_b_02084_aug,['in my head i just state this is break to end badly'],0,3,0,1,0
eng_train_track_b_02085_aug,['so the goofy smiling on my face'],0,0,2,0,0
eng_train_track_b_02086_aug,['satan said to him god will do everything in his power to demolish you'],1,3,0,1,1
eng_train_track_b_02087_aug,['alas i yet cant go swimming because my hands cant be wet for a while without being stupid but 1 give the sack wade'],0,0,1,1,0
eng_train_track_b_02088_aug,['1 have a short ton of stitches in my mouth'],0,1,0,1,0
eng_train_track_b_02089_aug,['in a car crash'],0,2,0,1,1
eng_train_track_b_02090_aug,['i have fabulously pale skin poor circulation in my lips and blonde eyebrows and lash'],0,0,0,0,0
eng_train_track_b_02091_aug,['a journey into my earth or at least into my mind'],0,0,0,0,1
eng_train_track_b_02092_aug,['ive been having variety of a really rough week and im so glad that some of my pals have my back'],0,0,1,1,0
eng_train_track_b_02093_aug,['anyway a dreaming glitch'],0,1,0,0,1
eng_train_track_b_02094_aug,['i got my first raspberry from a crowd surfer devolve and my face hitting the monitor battle wound'],0,1,0,1,1
eng_train_track_b_02095_aug,['none of us did'],0,0,0,0,0
eng_train_track_b_02096_aug,['ugh so today i discover out that some people have been talking shit abou tme behind my back'],3,1,0,1,1
eng_train_track_b_02097_aug,['i think into my skin to make the wound bigger then squeezed everything come out'],0,1,0,1,0
eng_train_track_b_02098_aug,['its operate to suck bad when im barefoot in the kitchen in two months and a piece of glass i overlook is going to unearth itself and stick into the bottom of my foot like that 1 time'],0,2,0,0,0
eng_train_track_b_02099_aug,['concluded two hours gone'],0,1,0,1,1
eng_train_track_b_02100_aug,['one time my aunt was sitting on her front porch in her bare feet and she sense a lick'],0,1,0,0,2
eng_train_track_b_02101_aug,['well one time atomic number 2 actually fell deceased foot even on gas foot pedal and i was really steering the truck for a few good miles'],0,3,0,0,2
eng_train_track_b_02102_aug,['we didnt swing we just rested and enjoyed the weather'],0,0,2,0,0
eng_train_track_b_02103_aug,['iodin shrugged my eyes on the tv'],0,0,0,0,0
eng_train_track_b_02104_aug,['i just realized that ace have stitches in my mouth'],0,1,0,0,0
eng_train_track_b_02105_aug,['it was so beautiful ace felt tears of joyfulness run go through my face five year after world warfare ii ended washi and i are at pearl haven for a very especial day'],0,0,3,0,0
eng_train_track_b_02106_aug,['finally face living responsibilities again but my headway still was on vacation'],0,1,0,0,0
eng_train_track_b_02107_aug,['one said closing my eyes tightly'],0,2,0,0,0
eng_train_track_b_02108_aug,['begin out with me having a migraine and once i got the pain to conk out away information technology still make up messing with my mentality'],0,2,0,1,0
eng_train_track_b_02109_aug,['then once more but harder'],0,0,0,0,0
eng_train_track_b_02110_aug,['and burst extinct laughing'],0,0,3,0,1
eng_train_track_b_02111_aug,['i hit it again another familiar value get improving'],0,0,1,0,1
eng_train_track_b_02112_aug,['my ex boyfriend has been texting pine tree state every single day for a month endlessly'],1,2,0,1,1
eng_train_track_b_02113_aug,['wanted to go more alike 13 merely my heel was a little sore from last weeks heavier mileage so i did the overbold thing i think and burn it unforesightful'],0,1,0,0,0
eng_train_track_b_02114_aug,['and i nodded my read/write head'],0,0,0,0,0
eng_train_track_b_02115_aug,['on the 2nd block it reach me'],0,2,0,0,2
eng_train_track_b_02116_aug,['the most solid relationship in my unharmed life begin with zelda and mario'],0,0,3,0,1
eng_train_track_b_02117_aug,['i cannot hitch here'],1,2,0,1,0
eng_train_track_b_02118_aug,['it didnt anguish at the time but i was get a headache and my head commence feeling really heavy'],0,2,0,1,0
eng_train_track_b_02119_aug,['im withal feeling woozy its gruelling to type because my muscles are not join forces with pine tree state'],0,2,0,0,0
eng_train_track_b_02120_aug,['thusly i take the air up to the doctor shake his hand then inject him with the killing sauce he precisely gave to me from my freshly fill needle'],2,2,0,0,0
eng_train_track_b_02121_aug,['so im splash my heart for europe change of location'],0,0,2,0,0
eng_train_track_b_02122_aug,['on the way stunned i have it away my head against the gate'],1,1,0,0,1
eng_train_track_b_02123_aug,['my last relationship ended pretty mutuallyand i really try out to maintain the friendly relationship'],0,0,1,1,0
eng_train_track_b_02124_aug,['im that forgotten shoot that forgot to fall yet lingers on my cheek brushing it away and it still there lick information technology up and feel it combust your throat stripping it red raw'],0,2,0,3,0
eng_train_track_b_02125_aug,['all at formerly we play'],0,0,1,0,0
eng_train_track_b_02126_aug,['i actually started to expect onward to that because of the flying sensation'],0,0,2,0,0
eng_train_track_b_02127_aug,['one spent the night in my way then went to bed'],0,0,0,0,0
eng_train_track_b_02128_aug,['i sleep face away from my door'],0,2,0,0,0
eng_train_track_b_02129_aug,['im go to meet your sister'],0,1,1,0,0
eng_train_track_b_02130_aug,['my nose stung and i could see my breath'],0,1,0,0,0
eng_train_track_b_02131_aug,['helium notes that he is disgruntle astir the lack of pirate music'],1,0,0,0,0
eng_train_track_b_02132_aug,['single tilted my fountainhead to the side and smile i know you are'],0,0,1,0,0
eng_train_track_b_02133_aug,['in the past whenever ive gained weight it went flat to my hips'],0,0,0,0,0
eng_train_track_b_02134_aug,['to be frank lens and makeup truly succeed at enlarging my eyes in spite of the fantastic focus of my vision'],0,0,1,0,1
eng_train_track_b_02135_aug,['i drain the last of my beer and the wrap my arms around my bent legs resting my chin on unrivalled knee'],0,0,0,1,0
eng_train_track_b_02136_aug,['i reluctantly take my caput off the death car and turn around to find none former then jill nevins sitting some 10 yards behind me enjoy lunch on the early side of the fence'],0,1,0,0,1
eng_train_track_b_02137_aug,['atomic number 53 had 2 in a row'],0,0,0,0,0
eng_train_track_b_02138_aug,['helium always assumed he was hallucinate or just going crazy'],0,3,0,1,0
